ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
27110	0.254	0.0016484	-4.8796219	-0.72772	-1.15850588	KIF22	kinesin family member 22
5792	0.266	0.0017294	4.8387624	-0.77113	1.15388604	TRIM25	tripartite motif containing 25
27487	0.27	0.0017738	-4.8172291	-0.79413	-0.79307403		
16543	0.27	0.0017853	-4.8117445	-0.8	-0.78966174	KNL1	kinetochore scaffold 1
22347	0.27	0.0017884	-4.8102698	-0.80158	-1.63283607	GTSE1	G2 and S-phase expressed 1
6089	0.27	0.0017946	-4.8073156	-0.80475	-0.91050734		
25082	0.27	0.0017976	-4.8059236	-0.80624	-1.22742126		
16756	0.27	0.0018013	-4.8041694	-0.80812	-1.05638743	CENPH	centromere protein H
42069	0.27	0.0018062	-4.8018743	-0.81058	-1.10693941		
29938	0.27	0.0018129	-4.7987545	-0.81393	-0.72681384		
986	0.27	0.0018135	-4.7984803	-0.81422	-0.81006314	TMEM107	transmembrane protein 107
19344	0.27	0.0018182	-4.7962962	-0.81657	-0.55919659	THOC3	THO complex 3
27456	0.271	0.00183	-4.7907991	-0.82247	-1.62029456	MAD2L1	MAD2 mitotic arrest deficient-like 1 (yeast)
43170	0.273	0.0018506	-4.7813656	-0.83261	-0.85064653	FANCA	Fanconi anemia complementation group A
27127	0.275	0.0018868	-4.7649822	-0.85027	-0.68485841	TICRR	TOPBP1 interacting checkpoint and replication regulator
41486	0.275	0.0018894	4.7638371	-0.85151	1.18658749	SERTAD1	SERTA domain containing 1
9234	0.275	0.0018909	-4.7631737	-0.85222	-0.71824209		
9492	0.275	0.0018977	-4.7601464	-0.85549	-0.80869051	WDR62	WD repeat domain 62
42207	0.275	0.0018987	4.7597236	-0.85595	0.50906263	HLA-E	major histocompatibility complex, class I, E
18901	0.275	0.0018998	-4.759218	-0.85649	-1.42769124	FAM83D	family with sequence similarity 83 member D
32030	0.279	0.001934	4.7442256	-0.87271	1.63591503	DDX60	DEXD/H-box helicase 60
6965	0.279	0.0019412	-4.7411025	-0.87609	-1.18515895		
27850	0.281	0.0019666	-4.730173	-0.88794	-0.65549606	MDC1	mediator of DNA damage checkpoint 1
9126	0.281	0.0019699	-4.7287422	-0.88949	-0.81442337	MBOAT2	membrane bound O-acyltransferase domain containing 2
30851	0.282	0.0019914	-4.7196346	-0.89939	-0.87135014	ARHGAP11A	Rho GTPase activating protein 11A
33713	0.282	0.001999	-4.7164806	-0.90282	-0.6869744	ZBED3-AS1	ZBED3 antisense RNA 1
43507	0.282	0.0020036	4.7145481	-0.90492	0.68521117	TRIM5	tripartite motif containing 5
23341	0.282	0.0020037	-4.7144904	-0.90498	-0.57044739	KIAA1549	KIAA1549
17163	0.286	0.0020343	-4.7018202	-0.91878	-0.80570362		
11728	0.286	0.0020461	-4.6969673	-0.92408	-0.91518035	REEP4	receptor accessory protein 4
15072	0.289	0.0020716	-4.6866353	-0.93536	-0.94261398	CEP128	centrosomal protein 128
8507	0.29	0.0020849	-4.6812731	-0.94123	-1.38144982	CCNA2	cyclin A2
23484	0.291	0.0020992	-4.6755712	-0.94747	-1.20674273	ECT2	epithelial cell transforming 2
15907	0.291	0.0021109	-4.6709293	-0.95255	-1.46982254	ZWINT	ZW10 interacting kinetochore protein
6396	0.291	0.0021161	-4.6688959	-0.95478	-0.8370542	MIS18BP1	MIS18 binding protein 1
21436	0.291	0.0021167	-4.6686622	-0.95504	-1.09548602	MTFR2	mitochondrial fission regulator 2
6165	0.291	0.0021253	-4.6653025	-0.95872	-0.89286053	CENPJ	centromere protein J
29071	0.291	0.0021395	-4.6597506	-0.96481	-1.43712008	CDCA5	cell division cycle associated 5
6662	0.291	0.0021418	4.6588514	-0.9658	0.59890812		
16360	0.291	0.0021558	-4.6534461	-0.97174	-1.18195071	SERBP1	SERPINE1 mRNA binding protein 1
4425	0.291	0.0021625	-4.6508414	-0.9746	-0.67860396	CENPJ	centromere protein J
19928	0.291	0.0021638	-4.6503348	-0.97516	-0.73292504	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5
1197	0.294	0.0021958	-4.6381735	-0.98854	-0.68267587	CBX5	chromobox 5
16668	0.294	0.0021973	-4.637603	-0.98917	-1.46626946	FOXM1	forkhead box M1
43820	0.297	0.0022247	-4.6273133	-1.00052	-0.51737957	RTKN2	rhotekin 2
26228	0.297	0.0022341	-4.6238186	-1.00438	-0.51040413		
25207	0.297	0.0022472	-4.6189767	-1.00972	-0.496537		
2345	0.297	0.0022663	-4.6119819	-1.01746	-1.17555931	DIAPH3	diaphanous related formin 3
9959	0.297	0.0022721	-4.6098579	-1.01981	-1.3194991	MND1	meiotic nuclear divisions 1
17983	0.297	0.0022794	-4.6072099	-1.02274	-0.96387903	SMC1A	structural maintenance of chromosomes 1A
15811	0.297	0.0022834	-4.6057653	-1.02434	-1.14699804	PPP6C	protein phosphatase 6 catalytic subunit
5082	0.297	0.0022921	-4.6026151	-1.02783	-0.82138749	TRIP13	thyroid hormone receptor interactor 13
17540	0.297	0.0022934	-4.6021268	-1.02837	-0.49352992	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
31353	0.297	0.0022994	4.5999688	-1.03076	1.21662384	WIPF1	WAS/WASL interacting protein family member 1
10806	0.297	0.0023007	4.5995146	-1.03127	1.12030311		
6955	0.297	0.002326	4.590496	-1.04127	2.14659707	ASNS	asparagine synthetase (glutamine-hydrolyzing)
5363	0.297	0.0023262	-4.590405	-1.04137	-0.93301412	HIST1H4B	histone cluster 1, H4b
30217	0.297	0.0023321	-4.5883352	-1.04367	-0.99695637	RAB11A	RAB11A, member RAS oncogene family
34534	0.297	0.002333	-4.5880198	-1.04402	-0.93658536	C18orf54	chromosome 18 open reading frame 54
31845	0.297	0.0023332	4.5879432	-1.04411	2.78293812	EFNB2	ephrin B2
18836	0.297	0.0023432	-4.5844027	-1.04804	-0.988465	U2SURP	U2 snRNP associated SURP domain containing
14665	0.297	0.0023588	-4.5789249	-1.05413	-1.02139485	NFYB	nuclear transcription factor Y subunit beta
19800	0.297	0.0023605	-4.5783305	-1.05479	-0.82543982	SMAD2	SMAD family member 2
41207	0.297	0.0023702	4.574949	-1.05855	0.58016011		
18407	0.297	0.0023839	-4.5702073	-1.06383	-1.07014725	MRPL50	mitochondrial ribosomal protein L50
18724	0.297	0.0023929	-4.567121	-1.06727	-0.64054625		
5873	0.297	0.0023939	-4.5667694	-1.06766	-1.0095548	PSRC1	proline and serine rich coiled-coil 1
14219	0.297	0.0023947	-4.5664969	-1.06797	-0.97566472	ANP32E	acidic nuclear phosphoprotein 32 family member E
28056	0.297	0.0023953	-4.5662847	-1.0682	-0.84488032	ANP32E	acidic nuclear phosphoprotein 32 family member E
6180	0.297	0.0024006	-4.5644873	-1.07021	-0.77045571	SUV39H1	suppressor of variegation 3-9 homolog 1
21669	0.297	0.0024113	-4.5608038	-1.07431	-0.76505824	PTMA	prothymosin, alpha
36785	0.297	0.0024139	-4.5599431	-1.07527	-0.94963199	PPP2R3B	protein phosphatase 2 regulatory subunit B''beta
25215	0.301	0.0024529	-4.5467525	-1.09001	-0.90586876	METTL21A	methyltransferase like 21A
23780	0.301	0.0024628	-4.5434547	-1.09369	-0.58241637	MMS22L	MMS22 like, DNA repair protein
43237	0.301	0.0024647	4.5428279	-1.0944	0.82515827	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4
3301	0.303	0.0024852	-4.5360196	-1.10202	-1.04824979	SLC25A40	solute carrier family 25 member 40
18421	0.303	0.0024903	-4.5343552	-1.10388	-0.71340175	CENPO	centromere protein O
42084	0.304	0.0025127	-4.5270241	-1.1121	-0.8373587		
13374	0.305	0.0025203	-4.5245587	-1.11486	-1.35319872		
32011	0.305	0.0025429	-4.5172369	-1.12308	-0.73720458		
33448	0.305	0.0025481	-4.5155843	-1.12494	-1.40525444	MKI67	marker of proliferation Ki-67
27392	0.305	0.0025486	-4.5154136	-1.12513	-0.85772355	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
3189	0.305	0.0025504	-4.5148296	-1.12579	-0.54881688	ISM1	isthmin 1, angiogenesis inhibitor
10344	0.306	0.0025714	-4.5081258	-1.13333	-1.16101139	TM7SF3	transmembrane 7 superfamily member 3
27958	0.306	0.0025768	-4.5064196	-1.13525	-0.50134718	ZMYND19	zinc finger MYND-type containing 19
25164	0.308	0.002615	-4.4944161	-1.14877	-0.81331733	CLSPN	claspin
8376	0.308	0.002616	4.494078	-1.14915	1.59204429	MDM2	MDM2 proto-oncogene
22136	0.308	0.0026181	-4.4934343	-1.14987	-0.60524646		
34486	0.308	0.0026211	-4.492488	-1.15094	-0.86518822	PGM3	phosphoglucomutase 3
18466	0.308	0.0026236	4.4917153	-1.15181	1.2600872	TRIM25	tripartite motif containing 25
6696	0.309	0.0026409	-4.4863544	-1.15786	-0.79658412	PSMD11	proteasome 26S subunit, non-ATPase 11
24023	0.309	0.0026574	-4.4812804	-1.16359	-0.73446283		
8934	0.309	0.0026598	-4.4805679	-1.16439	-0.81903222	KNTC1	kinetochore associated 1
33461	0.313	0.0026978	4.469021	-1.17745	0.64094322	NR1D1	nuclear receptor subfamily 1 group D member 1
1713	0.313	0.0027186	-4.4627737	-1.18453	-0.72316686		
44606	0.313	0.0027215	4.4618915	-1.18553	1.361711	DTX3L	deltex E3 ubiquitin ligase 3L
27754	0.313	0.0027221	-4.4617293	-1.18571	-1.41881569	TTK	TTK protein kinase
34327	0.318	0.0027679	4.4481804	-1.20108	1.06564216	CPEB2	cytoplasmic polyadenylation element binding protein 2
38155	0.319	0.0027974	-4.4395728	-1.21086	-1.02586745		
42634	0.319	0.0028083	-4.4364488	-1.21442	-0.861136	POLQ	DNA polymerase theta
21715	0.319	0.0028131	-4.4350658	-1.21599	-0.59048173		
23755	0.319	0.0028148	-4.4345767	-1.21655	-0.73378426		
21790	0.319	0.0028173	4.4338474	-1.21738	0.67236521	FEM1C	fem-1 homolog C
30612	0.319	0.0028279	-4.4307991	-1.22085	-0.89870216	FANCA	Fanconi anemia complementation group A
30400	0.319	0.0028358	-4.4285588	-1.2234	-0.98679419	ESPL1	extra spindle pole bodies like 1, separase
36627	0.321	0.0028543	-4.4232957	-1.2294	-0.65434009	LMNB2	lamin B2
32080	0.323	0.0028847	4.4147223	-1.23918	1.12027109	IL6	interleukin 6
3834	0.323	0.0028864	4.4142423	-1.23973	1.25304536	DDX60L	DEAD-box helicase 60-like
39330	0.323	0.0028994	4.4106052	-1.24388	0.8252006	IFITM4P	interferon induced transmembrane protein 4 pseudogene
39672	0.326	0.0029302	4.4020889	-1.25362	1.47421369		
37038	0.326	0.0029356	4.4006133	-1.25531	2.47803148		
42012	0.326	0.0029578	-4.3945264	-1.26227	-0.8895572	FANCA	Fanconi anemia complementation group A
38547	0.326	0.002972	-4.3906732	-1.26669	-0.59103233		
3973	0.326	0.0029761	-4.38955	-1.26797	-0.56790242	CUL3	cullin 3
38836	0.326	0.0029766	4.3894282	-1.26811	1.25877142	SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
16362	0.326	0.0029811	4.3882067	-1.26951	1.77509935	SAMD9	sterile alpha motif domain containing 9
34305	0.326	0.0029821	-4.3879349	-1.26983	-1.07414573	FAM49B	family with sequence similarity 49 member B
27228	0.326	0.002991	4.3855269	-1.27259	1.57318404	LNPEP	leucyl and cystinyl aminopeptidase
43229	0.326	0.0030016	-4.3827019	-1.27583	-0.65128361	LRR1	leucine rich repeat protein 1
40595	0.327	0.0030143	-4.3792816	-1.27975	-1.55198543	LMNB1	lamin B1
24735	0.327	0.0030258	-4.3762222	-1.28327	-0.5448828	C5orf34	chromosome 5 open reading frame 34
32192	0.328	0.0030363	-4.3734396	-1.28646	-1.47369015	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase
22761	0.328	0.0030464	-4.3707729	-1.28953	-0.84435826	KCMF1	potassium channel modulatory factor 1
24516	0.328	0.0030524	-4.3691889	-1.29135	-1.19754942	RBM12	RNA binding motif protein 12
24594	0.328	0.0030709	-4.3643418	-1.29692	-0.64202882	SPOPL	speckle type BTB/POZ protein like
21849	0.328	0.0030878	4.3599402	-1.30199	0.91945126	GTPBP2	GTP binding protein 2
32933	0.328	0.0031043	-4.355653	-1.30693	-1.34072569	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3
24076	0.328	0.0031049	4.3555045	-1.3071	1.36241811	GLS	glutaminase
14898	0.328	0.0031149	-4.352935	-1.31006	-0.51891258	TMEM71	transmembrane protein 71
42254	0.328	0.0031217	4.3511645	-1.3121	1.05097758	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase
28150	0.328	0.0031288	-4.3493633	-1.31418	-0.55458668	ANKLE2	ankyrin repeat and LEM domain containing 2
26572	0.328	0.0031341	-4.3479868	-1.31577	-0.61025619		
9585	0.328	0.0031383	4.3469173	-1.317	1.81131805	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase
7722	0.328	0.0031438	-4.3455135	-1.31862	-0.93518263	TM9SF3	transmembrane 9 superfamily member 3
6603	0.328	0.0031591	-4.3416298	-1.3231	-1.04993146	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3
17747	0.328	0.0031627	4.3407158	-1.32416	1.65395174	LOC100419583	ring finger protein 4 pseudogene
25262	0.328	0.0031665	-4.3397493	-1.32528	-0.96792062	ORC6	origin recognition complex subunit 6
44757	0.328	0.0031667	-4.3397153	-1.32532	-1.17354048	DHFR	dihydrofolate reductase
1159	0.328	0.0031667	-4.3397023	-1.32533	-1.42904949	TBC1D1	TBC1 domain family member 1
25994	0.328	0.0031866	-4.3346828	-1.33113	-0.93428534	FANCA	Fanconi anemia complementation group A
4568	0.328	0.0031878	-4.3343876	-1.33147	-0.65230477	WDR36	WD repeat domain 36
66	0.33	0.0032252	-4.3250551	-1.34227	-0.64686882	TMEM97	transmembrane protein 97
22330	0.33	0.0032312	-4.3235701	-1.34399	-1.13660634	LIN9	lin-9 DREAM MuvB core complex component
7327	0.33	0.0032348	-4.3226961	-1.345	-1.29160817	DHFR	dihydrofolate reductase
19268	0.33	0.003235	-4.3226302	-1.34508	-0.6728207	RNF26	ring finger protein 26
15531	0.33	0.0032526	-4.3183097	-1.35008	-0.55409208		
20937	0.33	0.0032591	-4.3167126	-1.35193	-0.51678875	PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma
21075	0.33	0.0032682	-4.3144907	-1.35451	-1.88462838	TOP2A	topoisomerase (DNA) II alpha
7305	0.33	0.0032813	4.3112852	-1.35823	0.58374932	SP100	SP100 nuclear antigen
6672	0.33	0.0032885	-4.3095329	-1.36026	-0.59074353	ENAH	enabled homolog (Drosophila)
24991	0.33	0.0032926	-4.3085594	-1.36139	-0.63906163	CHEK2	checkpoint kinase 2
41340	0.33	0.0032956	-4.3078214	-1.36225	-0.74856281	MESDC2	mesoderm development candidate 2
34860	0.33	0.0032967	4.3075668	-1.36254	1.95149815		
30977	0.33	0.0033089	-4.3046092	-1.36598	-0.73188898	MBD3	methyl-CpG binding domain protein 3
27923	0.33	0.0033239	4.3010166	-1.37015	1.66601692	DDX60	DEXD/H-box helicase 60
14530	0.33	0.0033278	4.300079	-1.37124	1.19694948	IL6	interleukin 6
36699	0.33	0.003328	4.300016	-1.37131	0.52927738	SARS	seryl-tRNA synthetase
6352	0.331	0.0033388	-4.2974501	-1.37429	-0.64055403		
33616	0.332	0.0033626	-4.2917879	-1.38088	-0.8431371	KNTC1	kinetochore associated 1
23766	0.333	0.0033769	4.2884161	-1.3848	1.01650809	MDM2	MDM2 proto-oncogene
704	0.333	0.0033907	-4.2851706	-1.38858	-0.43793076	STRA13	stimulated by retinoic acid 13
29893	0.333	0.0033924	-4.2847621	-1.38906	-0.79449055	JKAMP	JNK1/MAPK8-associated membrane protein
28078	0.334	0.0034063	-4.2815188	-1.39284	-1.12935774		
10598	0.336	0.0034568	-4.2698257	-1.40648	-0.64948753		
43277	0.336	0.0034599	-4.269094	-1.40733	-0.91319842	UHRF1	ubiquitin like with PHD and ring finger domains 1
14135	0.336	0.0034636	4.2682488	-1.40832	1.007713	FAM46A	family with sequence similarity 46 member A
25880	0.336	0.0034662	-4.2676555	-1.40901	-0.53866223		
16685	0.339	0.0034993	-4.2601244	-1.41781	-0.4776866		
40685	0.339	0.0035057	-4.2586815	-1.4195	-0.58857561		
12057	0.339	0.0035197	-4.2555	-1.42322	-1.63153807	TROAP	trophinin associated protein
43619	0.34	0.0035334	4.2524324	-1.42681	1.06617477	RASSF8	Ras association domain family member 8
4513	0.341	0.0035693	4.2444239	-1.43619	1.04528654	MAPK1	mitogen-activated protein kinase 1
20390	0.341	0.0035757	-4.2430125	-1.43785	-1.56499614	KIF2C	kinesin family member 2C
11020	0.341	0.0035939	-4.2389907	-1.44257	-0.69888399	PCNT	pericentrin
19139	0.341	0.0035965	-4.2384116	-1.44324	-0.93808068	KIAA0930	KIAA0930
23132	0.341	0.0036037	-4.2368388	-1.44509	-0.89892195	RPL39L	ribosomal protein L39 like
17876	0.341	0.0036046	-4.2366451	-1.44532	-0.59332842		
23747	0.341	0.0036104	-4.2353653	-1.44682	-1.5930978	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
28907	0.341	0.003612	4.2350066	-1.44724	0.83857115	SMURF1	SMAD specific E3 ubiquitin protein ligase 1
10096	0.341	0.0036169	-4.2339497	-1.44848	-0.76170561	ELAVL1	ELAV like RNA binding protein 1
3312	0.341	0.0036207	-4.2331134	-1.44946	-1.1157661		
6526	0.342	0.0036525	-4.2261994	-1.45759	-0.99908419	TICRR	TOPBP1 interacting checkpoint and replication regulator
38205	0.342	0.0036768	-4.2209702	-1.46373	-1.60444115	CCNB2	cyclin B2
37285	0.342	0.0037015	-4.2156749	-1.46996	-0.41009782		
22510	0.342	0.0037034	-4.2152767	-1.47043	-0.68195241	PARP1	poly(ADP-ribose) polymerase 1
14938	0.342	0.0037083	4.2142405	-1.47165	1.62285488	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
35560	0.342	0.0037099	-4.213896	-1.47206	-0.82325483	ORMDL1	ORMDL sphingolipid biosynthesis regulator 1
2867	0.342	0.003726	-4.2104861	-1.47608	-1.5274127	KIF20A	kinesin family member 20A
21661	0.342	0.0037263	-4.2104224	-1.47615	-0.51628154	POLE3	DNA polymerase epsilon 3, accessory subunit
11337	0.342	0.0037325	-4.2091149	-1.47769	-1.49173522	TK1	thymidine kinase 1
12853	0.342	0.0037381	-4.2079138	-1.47911	-0.44326573	TUBD1	tubulin delta 1
9399	0.342	0.0037544	4.2045033	-1.48313	1.25694544	PNPT1	polyribonucleotide nucleotidyltransferase 1
5901	0.342	0.0037554	4.2042863	-1.48338	0.85882008	MFAP3L	microfibrillar associated protein 3 like
18136	0.342	0.0037562	-4.2041201	-1.48358	-0.66163683	IDH2	isocitrate dehydrogenase (NADP(+)) 2, mitochondrial
12667	0.342	0.0037586	-4.2036061	-1.48418	-1.59992973	KIF20A	kinesin family member 20A
19586	0.342	0.0037648	-4.202311	-1.48571	-0.90739591	LOC105379499	uncharacterized LOC105379499
15393	0.342	0.003766	-4.2020611	-1.48601	-1.28609642	CKAP2	cytoskeleton associated protein 2
6442	0.342	0.0037686	-4.2015237	-1.48664	-0.79001686	ITGB3BP	integrin subunit beta 3 binding protein
8048	0.342	0.0037745	-4.2002938	-1.48809	-0.50837317		
30521	0.342	0.0037845	-4.1982054	-1.49056	-0.87167727	ATP5L	ATP synthase, H+ transporting, mitochondrial Fo complex subunit G
31793	0.342	0.0038021	-4.1945526	-1.49487	-0.74852033	MDM1	Mdm1 nuclear protein
15257	0.342	0.0038047	-4.1940163	-1.4955	-1.44281591	CCNA2	cyclin A2
25812	0.343	0.0038233	-4.1901819	-1.50003	-0.54230713	PHF20L1	PHD finger protein 20-like 1
39736	0.343	0.0038322	-4.1883564	-1.50219	-0.96190869	MELK	maternal embryonic leucine zipper kinase
38791	0.343	0.0038348	4.1878083	-1.50284	0.9130226	TNKS	tankyrase
20763	0.343	0.0038459	-4.1855435	-1.50552	-0.79964242	OIP5-AS1	OIP5 antisense RNA 1
7459	0.344	0.0038685	-4.1809378	-1.51096	-0.68171505	SPCS2	signal peptidase complex subunit 2
39186	0.344	0.0038742	-4.1797743	-1.51234	-1.20991373	AURKB	aurora kinase B
7398	0.344	0.0038809	4.1784244	-1.51394	0.64434	ERAP1	endoplasmic reticulum aminopeptidase 1
37240	0.344	0.0038972	-4.1751273	-1.51784	-0.51177662		
29462	0.344	0.0039008	-4.1744	-1.5187	-0.7396676	ALG10B	ALG10B, alpha-1,2-glucosyltransferase
34776	0.344	0.0039172	-4.171118	-1.52259	-0.84922196	KNSTRN	kinetochore localized astrin/SPAG5 binding protein
13347	0.344	0.003955	-4.1635755	-1.53154	-0.8973618		
3265	0.344	0.0039638	4.1618455	-1.53359	0.98657876	IRF1	interferon regulatory factor 1
41130	0.344	0.0039981	-4.1550831	-1.54162	-0.87768634	FANCA	Fanconi anemia complementation group A
32268	0.344	0.0039992	-4.1548682	-1.54187	-0.8797527	KNTC1	kinetochore associated 1
26221	0.344	0.0040033	-4.1540762	-1.54282	-0.95169318	UBE2S	ubiquitin conjugating enzyme E2 S
9226	0.344	0.0040055	-4.1536289	-1.54335	-0.69305049	ZNRF1	zinc and ring finger 1, E3 ubiquitin protein ligase
23150	0.344	0.0040059	4.1535544	-1.54344	1.93973259	USP41	ubiquitin specific peptidase 41
19361	0.344	0.0040333	-4.1482233	-1.54977	-0.80475489	KNTC1	kinetochore associated 1
33251	0.344	0.0040387	4.1471754	-1.55102	0.85305227	TRIM14	tripartite motif containing 14
7304	0.344	0.0040442	-4.1461062	-1.55229	-0.70066683		
19487	0.344	0.0040475	-4.145463	-1.55306	-0.46427783	ENY2	ENY2, transcription and export complex 2 subunit
2877	0.344	0.0040498	-4.1450278	-1.55357	-1.07443598	ALDH7A1	aldehyde dehydrogenase 7 family member A1
17693	0.344	0.0040634	4.1423992	-1.5567	1.02204853	PHF11	PHD finger protein 11
41388	0.344	0.0040843	4.1383849	-1.56148	1.01513923	ZC3H11A	zinc finger CCCH-type containing 11A
19599	0.344	0.0040868	4.1379061	-1.56205	1.55504802	DDIT3	DNA damage inducible transcript 3
43154	0.344	0.0040951	-4.1363338	-1.56392	-1.13185942		
32202	0.344	0.0040964	-4.1360788	-1.56423	-1.44905676	NUSAP1	nucleolar and spindle associated protein 1
30730	0.344	0.0040969	-4.1359907	-1.56433	-0.74705459	SEC62	SEC62 homolog, preprotein translocation factor
4201	0.344	0.0041023	-4.1349581	-1.56556	-1.20017539	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3
18974	0.344	0.0041066	-4.1341358	-1.56654	-0.66152299	INVS	inversin
4959	0.344	0.0041135	-4.1328294	-1.5681	-0.57515183		
23164	0.344	0.0041155	-4.1324446	-1.56856	-0.78763568	SAPCD1	suppressor APC domain containing 1
11345	0.344	0.0041161	-4.1323369	-1.56869	-0.4023205	PM20D2	peptidase M20 domain containing 2
10558	0.344	0.0041166	4.1322275	-1.56882	1.06107144	WIPF1	WAS/WASL interacting protein family member 1
